product_name,date,quantity_sold
Pork,2023-06-18,15669
Pork,2023-06-19,2461
Pork,2023-06-26,21101
Pork,2023-06-26,1535
Pork,2023-06-30,20057
Pork,2023-07-03,6621
Pork,2023-07-07,10099
Pork,2023-07-09,6347
Pork,2023-07-10,12202
Pork,2023-07-12,23121
Pork,2023-07-16,22029
Pork,2023-07-17,15312
Pork,2023-07-23,16360
Pork,2023-07-25,1129
Pork,2023-07-25,979
Pork,2023-07-26,1400
Pork,2023-07-28,1575
Pork,2023-07-29,5881
Pork,2023-07-29,16303
Pork,2023-07-30,19815
Pork,2023-08-02,3151
Pork,2023-08-02,16580
Pork,2023-08-04,314
Pork,2023-08-04,33225
Pork,2023-08-06,40059
Pork,2023-08-08,24814
Pork,2023-08-09,5409
Pork,2023-08-10,7535
Pork,2023-08-19,7270
Pork,2023-08-23,14881
Pork,2023-08-24,37289
Pork,2023-08-26,37376
Pork,2023-08-26,7776
Pork,2023-08-27,2249
Pork,2023-08-29,394
Pork,2023-08-29,8517
Pork,2023-08-30,21977
Pork,2023-08-31,8913
Pork,2023-09-03,23465
Pork,2023-09-04,9687
Pork,2023-09-05,14790
Pork,2023-09-08,1116
Pork,2023-09-08,27948
Pork,2023-09-08,16832
Pork,2023-09-09,9052
Pork,2023-09-11,11982
Pork,2023-09-17,3773
Pork,2023-09-20,3594
Pork,2023-09-21,924
Pork,2023-09-23,4952
Pork,2023-09-28,24898
Pork,2023-10-04,24295
Pork,2023-10-04,1161
Pork,2023-10-04,23972
Pork,2023-10-06,11128
Pork,2023-10-08,1983
Pork,2023-10-10,647
Pork,2023-10-12,5608
Pork,2023-10-12,9862
Pork,2023-10-13,1415
Pork,2023-10-14,855
Pork,2023-10-14,535
Pork,2023-10-16,2809
Pork,2023-10-18,4213
Pork,2023-10-19,6934
Pork,2023-10-20,11024
Pork,2023-10-21,28998
Pork,2023-10-21,21152
Pork,2023-10-23,8239
Pork,2023-10-26,2817
Pork,2023-10-27,9706
Pork,2023-10-27,18530
Pork,2023-10-28,3345
Pork,2023-10-30,18528
Pork,2023-10-30,612
Pork,2023-10-30,9627
Pork,2023-10-30,122
Pork,2023-10-31,3552
Pork,2023-11-01,18924
Pork,2023-11-05,7858
Pork,2023-11-09,3614
Pork,2023-11-10,12337
Pork,2023-11-12,1832
Pork,2023-11-13,1044
Pork,2023-11-13,15470
Pork,2023-11-16,4675
Pork,2023-11-17,3089
Pork,2023-11-18,28645
Pork,2023-11-19,22502
Pork,2023-12-04,6055
Pork,2023-12-05,23696
Pork,2023-12-06,17801
Pork,2023-12-06,36161
Pork,2023-12-08,2447
Pork,2023-12-11,1412
Pork,2023-12-14,1744
Pork,2023-12-17,4490
Pork,2023-12-20,22007
Pork,2023-12-25,13994
Pork,2023-12-26,33449
Pork,2023-12-30,1199
Potatoes,2022-01-02,28146
Potatoes,2022-01-07,3821
Potatoes,2022-01-07,3944
Potatoes,2022-01-07,6378
Potatoes,2022-01-16,11069
Potatoes,2022-01-17,13743
Potatoes,2022-01-19,23807
Potatoes,2022-01-19,19105
Potatoes,2022-01-20,764
Potatoes,2022-01-26,7253
Potatoes,2022-01-28,16359
Potatoes,2022-02-01,21799
Potatoes,2022-02-08,3334
Potatoes,2022-02-08,17235
Potatoes,2022-02-09,7561
Potatoes,2022-02-10,4565
Potatoes,2022-02-11,1969
Potatoes,2022-02-16,2735
Potatoes,2022-02-16,44914
Potatoes,2022-02-21,5472
Potatoes,2022-02-23,20828
Potatoes,2022-02-28,19802
Potatoes,2022-03-01,1941
Potatoes,2022-03-04,10506
Potatoes,2022-03-08,11072
Potatoes,2022-03-14,6782
Potatoes,2022-03-14,7227
Potatoes,2022-03-17,6443
Potatoes,2022-03-20,981
Potatoes,2022-03-21,17777
Potatoes,2022-03-31,35638
Potatoes,2022-04-01,1358
Potatoes,2022-04-07,13986
Potatoes,2022-04-09,28297
Potatoes,2022-04-14,20454
Potatoes,2022-04-19,3238
Potatoes,2022-04-22,18402
Potatoes,2022-04-27,9868
Potatoes,2022-05-01,5670
Potatoes,2022-05-01,11455
Potatoes,2022-05-01,681
Potatoes,2022-05-05,3746
Potatoes,2022-05-08,25400
Potatoes,2022-05-11,32860
Potatoes,2022-05-12,30368
Potatoes,2022-05-15,10714
Potatoes,2022-05-16,3120
Potatoes,2022-05-17,13035
Potatoes,2022-05-20,4360
Potatoes,2022-05-22,36917
Potatoes,2022-05-24,13886
Potatoes,2022-05-27,2805
Potatoes,2022-05-29,20668
Potatoes,2022-06-02,2636
Potatoes,2022-06-04,1197
Potatoes,2022-06-04,8489
Potatoes,2022-06-13,7143
Potatoes,2022-06-15,5958
Potatoes,2022-06-16,12805
Potatoes,2022-06-18,20519
Potatoes,2022-06-23,29312
Potatoes,2022-07-04,32853
Potatoes,2022-07-05,18259
Potatoes,2022-07-06,17590
Potatoes,2022-07-09,4522
Potatoes,2022-07-12,3289
Potatoes,2022-07-16,25383
Potatoes,2022-07-19,12695
Potatoes,2022-07-21,1470
Potatoes,2022-07-25,8486
Potatoes,2022-07-25,4193
Potatoes,2022-07-27,16683
Potatoes,2022-07-31,724
Potatoes,2022-07-31,7642
Potatoes,2022-08-03,8891
Potatoes,2022-08-05,11716
Potatoes,2022-08-08,13021
Potatoes,2022-08-10,12408
Potatoes,2022-08-11,9367
Potatoes,2022-08-11,490
Potatoes,2022-08-17,39855
Potatoes,2022-08-22,1676
Potatoes,2022-08-26,17483
Potatoes,2022-08-28,10836
Potatoes,2022-08-28,11493
Potatoes,2022-08-31,10883
Potatoes,2022-08-31,436
Potatoes,2022-09-03,1338
Potatoes,2022-09-07,4713
Potatoes,2022-09-07,10164
Potatoes,2022-09-08,16475
Potatoes,2022-09-19,3153
Potatoes,2022-09-20,1671
Potatoes,2022-09-20,18736
Potatoes,2022-09-21,18616
Potatoes,2022-09-27,12735
Potatoes,2022-10-01,330
Potatoes,2022-10-11,14007
Potatoes,2022-10-16,27404
Potatoes,2022-10-21,14499
Potatoes,2022-10-22,5078
Potatoes,2022-10-22,35206
Potatoes,2022-10-23,9749
Potatoes,2022-10-23,2539
Potatoes,2022-10-23,8240
Potatoes,2022-10-26,11951
Potatoes,2022-10-30,33964
Potatoes,2022-11-01,4005
Potatoes,2022-11-08,2507
Potatoes,2022-11-13,817
Potatoes,2022-11-17,7908
Potatoes,2022-11-28,19824
Potatoes,2022-11-30,841
Potatoes,2022-12-01,14070
Potatoes,2022-12-01,5153
Potatoes,2022-12-03,159
Potatoes,2022-12-03,33573
Potatoes,2022-12-08,14146
Potatoes,2022-12-09,3105
Potatoes,2022-12-10,37543
Potatoes,2022-12-13,6117
Potatoes,2022-12-16,1771
Potatoes,2022-12-30,26659
Potatoes,2023-01-04,11304
Potatoes,2023-01-09,3298
Potatoes,2023-01-10,7031
Potatoes,2023-01-10,11716
Potatoes,2023-01-15,26403
Potatoes,2023-01-16,23566
Potatoes,2023-01-16,40485
Potatoes,2023-01-16,3245
Potatoes,2023-01-17,1190
Potatoes,2023-01-17,16268
Potatoes,2023-01-18,27088
Potatoes,2023-01-19,13797
Potatoes,2023-01-22,11477
Potatoes,2023-01-23,8946
Potatoes,2023-01-28,203
Potatoes,2023-01-29,8897
Potatoes,2023-01-30,4240
Potatoes,2023-01-31,971
Potatoes,2023-02-01,12894
Potatoes,2023-02-01,4042
Potatoes,2023-02-03,11558
Potatoes,2023-02-05,29467
Potatoes,2023-02-07,45041
Potatoes,2023-02-09,5743
Potatoes,2023-02-09,7384
Potatoes,2023-02-14,30494
Potatoes,2023-02-16,13393
Potatoes,2023-02-22,8924
Potatoes,2023-02-23,7080
Potatoes,2023-02-28,884
Potatoes,2023-03-01,13418
Potatoes,2023-03-04,9247
Potatoes,2023-03-07,27630
Potatoes,2023-03-07,14943
Potatoes,2023-03-16,7807
Potatoes,2023-03-16,8715
Potatoes,2023-03-22,23636
Potatoes,2023-03-25,13324
Potatoes,2023-04-03,5788
Potatoes,2023-04-07,4817
Potatoes,2023-04-08,2346
Potatoes,2023-04-12,37057
Potatoes,2023-04-18,1903
Potatoes,2023-04-20,22138
Potatoes,2023-04-22,11433
Potatoes,2023-04-27,19181
Potatoes,2023-04-27,65
Potatoes,2023-04-29,2134
Potatoes,2023-04-30,21943
Potatoes,2023-05-01,3602
Potatoes,2023-05-03,1586
Potatoes,2023-05-05,4929
Potatoes,2023-05-05,5067
Potatoes,2023-05-16,7494
Potatoes,2023-05-18,9863
Potatoes,2023-05-18,15768
Potatoes,2023-05-21,824
Potatoes,2023-05-22,19953
Potatoes,2023-05-27,17378
Potatoes,2023-06-01,3867
Potatoes,2023-06-05,2079
Potatoes,2023-06-06,2489
Potatoes,2023-06-07,10810
Potatoes,2023-06-09,33101
Potatoes,2023-06-11,18814
Potatoes,2023-06-15,2505
Potatoes,2023-06-19,4407
Potatoes,2023-06-24,32405
Potatoes,2023-07-08,2942
Potatoes,2023-07-09,3403
Potatoes,2023-07-10,35315
Potatoes,2023-07-10,4044
Potatoes,2023-07-14,14136
Potatoes,2023-07-20,3467
Potatoes,2023-07-20,1261
Potatoes,2023-07-25,15928
Potatoes,2023-07-26,2158
Potatoes,2023-07-30,2089
Potatoes,2023-08-01,13877
Potatoes,2023-08-01,6330
Potatoes,2023-08-03,18327
Potatoes,2023-08-06,22218
Potatoes,2023-08-10,3068
Potatoes,2023-08-13,1249
Potatoes,2023-08-21,29014
Potatoes,2023-08-22,4052
Potatoes,2023-08-24,13731
Potatoes,2023-08-26,6269
Potatoes,2023-08-26,40820
Potatoes,2023-08-31,4028
Potatoes,2023-09-06,5208
Potatoes,2023-09-06,1209
Potatoes,2023-09-11,31712
Potatoes,2023-09-11,44386
Potatoes,2023-09-20,5311
Potatoes,2023-09-22,28537
Potatoes,2023-09-29,21733
Potatoes,2023-10-02,22161
Potatoes,2023-10-02,17367
Potatoes,2023-10-03,1824
Potatoes,2023-10-03,15292
Potatoes,2023-10-04,21916
Potatoes,2023-10-07,22738
Potatoes,2023-10-15,21093
Potatoes,2023-10-17,12541
Potatoes,2023-10-18,770
Potatoes,2023-10-26,3713
Potatoes,2023-10-29,10796
Potatoes,2023-10-31,16745
Potatoes,2023-10-31,9121
Potatoes,2023-11-10,970
Potatoes,2023-11-10,1580
Potatoes,2023-11-10,3966
Potatoes,2023-11-17,8569
Potatoes,2023-11-21,15117
Potatoes,2023-11-21,8042
Potatoes,2023-11-23,27671
Potatoes,2023-11-23,15356
Potatoes,2023-11-27,15706
Potatoes,2023-11-27,1852
Potatoes,2023-12-01,8298
Potatoes,2023-12-04,4446
Potatoes,2023-12-05,549
Potatoes,2023-12-06,9985
Potatoes,2023-12-08,23998
Potatoes,2023-12-09,7739
Potatoes,2023-12-14,2077
Potatoes,2023-12-16,530
Potatoes,2023-12-20,3649
Potatoes,2023-12-20,1275
Potatoes,2023-12-22,16271
Potatoes,2023-12-28,4814
Rice,2022-01-04,38739
Rice,2022-01-09,3219
Rice,2022-01-10,618
Rice,2022-01-12,8515
Rice,2022-01-25,4763
Rice,2022-01-29,29650
Rice,2022-01-30,8757
Rice,2022-01-30,20692
Rice,2022-02-01,9075
Rice,2022-02-05,18208
Rice,2022-02-06,2321
Rice,2022-02-21,46372
Rice,2022-02-25,17964
Rice,2022-02-25,4371
Rice,2022-02-28,41428
Rice,2022-03-03,1888
Rice,2022-03-04,23697
Rice,2022-03-05,26976
Rice,2022-03-09,13594
Rice,2022-03-23,8893
Rice,2022-03-26,17212
Rice,2022-03-28,599
Rice,2022-03-29,32111
Rice,2022-03-30,1230
Rice,2022-04-02,29339
Rice,2022-04-04,16648
Rice,2022-04-05,20477
Rice,2022-04-06,5378
Rice,2022-04-07,17
Rice,2022-04-08,27642
Rice,2022-04-10,18975
Rice,2022-04-11,12917
Rice,2022-04-13,1220
Rice,2022-04-16,29292
Rice,2022-04-18,17461
Rice,2022-04-20,413
Rice,2022-04-23,12748
Rice,2022-04-28,6039
Rice,2022-05-03,22482
Rice,2022-05-05,25443
Rice,2022-05-08,5690
Rice,2022-05-09,3184
Rice,2022-05-10,27619
Rice,2022-05-12,6396
Rice,2022-05-13,7492
Rice,2022-05-14,2104
Rice,2022-05-18,9648
Rice,2022-05-19,30
Rice,2022-05-20,25598
Rice,2022-05-27,1038
Rice,2022-05-28,20837
Rice,2022-06-05,28604
Rice,2022-06-10,266
Rice,2022-06-13,11235
Rice,2022-06-14,9355
Rice,2022-06-20,3780
Rice,2022-06-22,4114
Rice,2022-06-28,6767
Rice,2022-06-30,13868
Rice,2022-07-02,14267
Rice,2022-07-06,7040
Rice,2022-07-07,16559
Rice,2022-07-07,1104
Rice,2022-07-07,7831
Rice,2022-07-16,27935
Rice,2022-07-17,22862
Rice,2022-07-18,18375
Rice,2022-07-25,20739
Rice,2022-07-30,18713
Rice,2022-07-30,498
Rice,2022-08-01,2989
Rice,2022-08-05,875
Rice,2022-08-06,16143
Rice,2022-08-11,11364
Rice,2022-08-12,9937
Rice,2022-08-16,3791
Rice,2022-08-19,25792
Rice,2022-08-19,18513
Rice,2022-08-22,5385
Rice,2022-08-23,5315
Rice,2022-08-23,12473
Rice,2022-08-30,5420
Rice,2022-08-31,24111
Rice,2022-08-31,9661
Rice,2022-09-02,20469
Rice,2022-09-05,33989
Rice,2022-09-07,3560
Rice,2022-09-15,12385
Rice,2022-09-15,2025
Rice,2022-09-15,3627
Rice,2022-09-15,24642
Rice,2022-09-22,10807
Rice,2022-09-23,17652
Rice,2022-09-26,10527
Rice,2022-09-28,3024
Rice,2022-10-02,1325
Rice,2022-10-02,6244
Rice,2022-10-10,1180
Rice,2022-10-18,266
Rice,2022-10-20,2472
Rice,2022-10-22,34395
Rice,2022-11-01,23224
Rice,2022-11-08,9278
Rice,2022-11-11,12979
Rice,2022-11-14,32119
Rice,2022-11-21,1048
Rice,2022-11-23,1990
Rice,2022-11-23,21172
Rice,2022-11-27,1556
Rice,2022-11-29,5346
Rice,2022-11-29,3719
Rice,2022-12-07,566
Rice,2022-12-08,20816
Rice,2022-12-09,2911
Rice,2022-12-11,18507
Rice,2022-12-14,42699
Rice,2022-12-15,9858
Rice,2022-12-17,29412
Rice,2022-12-22,1420
Rice,2022-12-23,3684
Rice,2022-12-27,6526
Rice,2022-12-28,11977
Rice,2022-12-31,3348
Rice,2023-01-03,1170
Rice,2023-01-08,2910
Rice,2023-01-09,3723
Rice,2023-01-10,536
Rice,2023-01-13,14188
Rice,2023-01-15,5263
Rice,2023-01-15,641
Rice,2023-01-18,5617
Rice,2023-01-23,14145
Rice,2023-01-27,37803
Rice,2023-02-03,12355
Rice,2023-02-09,7513
Rice,2023-02-12,29995
Rice,2023-02-12,8221
Rice,2023-02-14,29494
Rice,2023-02-14,198
Rice,2023-02-17,5873
Rice,2023-02-19,12705
Rice,2023-02-20,8826
Rice,2023-02-24,1649
Rice,2023-02-25,36349
Rice,2023-03-02,6270
Rice,2023-03-02,13249
Rice,2023-03-02,16823
Rice,2023-03-05,12017
Rice,2023-03-05,6469
Rice,2023-03-06,7091
Rice,2023-03-09,14416
Rice,2023-03-12,16497
Rice,2023-03-14,24902
Rice,2023-03-14,7917
Rice,2023-03-15,1527
Rice,2023-03-21,11287
Rice,2023-03-28,200
Rice,2023-03-29,1248
Rice,2023-04-05,6152
Rice,2023-04-08,23259
Rice,2023-04-12,24523
Rice,2023-04-13,14335
Rice,2023-04-13,35620
Rice,2023-04-13,236
Rice,2023-04-20,17281
Rice,2023-04-22,3795
Rice,2023-04-24,35977
Rice,2023-04-25,463
Rice,2023-04-26,42575
Rice,2023-04-28,17756
Rice,2023-04-30,15778
Rice,2023-05-01,47031
Rice,2023-05-01,25970
Rice,2023-05-01,3883
Rice,2023-05-03,4550
Rice,2023-05-14,4223
Rice,2023-05-16,11917
Rice,2023-05-17,4601
Rice,2023-05-22,16105
Rice,2023-05-22,1227
Rice,2023-05-26,21155
Rice,2023-05-29,7883
Rice,2023-05-30,8160
Rice,2023-05-30,19634
Rice,2023-05-30,40739
Rice,2023-06-04,7328
Rice,2023-06-05,2206
Rice,2023-06-06,3142
Rice,2023-06-13,4185
Rice,2023-06-17,1405
Rice,2023-06-19,15218
Rice,2023-06-20,7624
Rice,2023-06-23,29083
Rice,2023-06-25,22851
Rice,2023-06-27,14320
Rice,2023-06-27,17223
Rice,2023-06-29,227
Rice,2023-07-02,8581
Rice,2023-07-02,3959
Rice,2023-07-03,34621
Rice,2023-07-03,4435
Rice,2023-07-04,38288
Rice,2023-07-07,9413
Rice,2023-07-07,13204
Rice,2023-07-08,7124
Rice,2023-07-08,26935
Rice,2023-07-16,3095
Rice,2023-07-19,179
Rice,2023-07-20,3929
Rice,2023-07-23,21584
Rice,2023-07-24,12010
Rice,2023-07-24,42067
Rice,2023-07-27,3434
Rice,2023-08-03,15020
Rice,2023-08-05,3031
Rice,2023-08-08,31034
Rice,2023-08-10,6695
Rice,2023-08-13,9341
Rice,2023-08-17,18600
Rice,2023-08-18,7865
Rice,2023-08-19,3694
Rice,2023-08-21,24650
Rice,2023-08-22,1661
Rice,2023-08-24,17971
Rice,2023-08-30,812
Rice,2023-08-31,1828
Rice,2023-09-08,6423
Rice,2023-09-11,5482
Rice,2023-09-11,20413
Rice,2023-09-13,14508
Rice,2023-09-14,11306
Rice,2023-09-19,35481
Rice,2023-09-20,751
Rice,2023-09-20,4322
Rice,2023-09-25,3486
Rice,2023-09-29,47346
Rice,2023-10-01,15655
Rice,2023-10-02,32909
Rice,2023-10-06,409
Rice,2023-10-12,5605
Rice,2023-10-17,17264
Rice,2023-10-19,4642
Rice,2023-10-22,2074
Rice,2023-10-23,18151
Rice,2023-10-23,1267
Rice,2023-10-28,6437
Rice,2023-11-11,13300
Rice,2023-11-11,8884
Rice,2023-11-12,4388
Rice,2023-11-13,19997
Rice,2023-11-16,908
Rice,2023-11-25,4383
Rice,2023-11-28,4371
Rice,2023-12-05,21498
Rice,2023-12-07,14772
Rice,2023-12-09,6547
Rice,2023-12-10,4894
Rice,2023-12-11,18644
Rice,2023-12-12,7546
Rice,2023-12-14,5984
Rice,2023-12-15,26563
Rice,2023-12-15,10289
Rice,2023-12-18,1636
Rice,2023-12-21,7991
Rice,2023-12-23,19093
Rice,2023-12-25,8354
Rice,2023-12-27,23255
Rice,2023-12-29,8270
Rice,2023-12-30,17560
Rye,2022-01-03,8028
Rye,2022-01-03,34193
Rye,2022-01-04,24598
Rye,2022-01-07,29613
Rye,2022-01-07,36695
Rye,2022-01-09,2924
Rye,2022-01-11,7276
Rye,2022-01-18,11901
Rye,2022-01-20,2348
Rye,2022-01-24,38631
Rye,2022-01-31,3132
Rye,2022-02-02,13561
Rye,2022-02-03,18356
Rye,2022-02-05,32790
Rye,2022-02-05,149
Rye,2022-02-13,24691
Rye,2022-02-18,27875
Rye,2022-02-21,13849
Rye,2022-02-21,31564
Rye,2022-02-27,2030
Rye,2022-02-27,14857
Rye,2022-03-02,6498
Rye,2022-03-04,10923
Rye,2022-03-05,21710
Rye,2022-03-07,11018
Rye,2022-03-09,3014
Rye,2022-03-11,7711
Rye,2022-03-11,7661
Rye,2022-03-14,808
Rye,2022-03-16,6686
Rye,2022-03-17,21133
Rye,2022-03-20,13006
Rye,2022-03-20,9647
Rye,2022-03-22,10709
Rye,2022-03-23,9351
Rye,2022-03-23,485
Rye,2022-03-24,4254
Rye,2022-03-24,45154
Rye,2022-03-25,215
Rye,2022-03-31,956
Rye,2022-04-05,6341
Rye,2022-04-06,21927
Rye,2022-04-07,10282
Rye,2022-04-07,19271
Rye,2022-04-08,1550
Rye,2022-04-09,24506
Rye,2022-04-11,20853
Rye,2022-04-13,881
Rye,2022-04-17,9945
Rye,2022-04-20,2539
Rye,2022-04-20,26052
Rye,2022-04-20,8597
Rye,2022-04-21,2620
Rye,2022-04-21,2236
Rye,2022-04-21,1972
Rye,2022-04-21,3405
Rye,2022-04-25,27815
Rye,2022-04-30,15567
Rye,2022-05-04,29675
Rye,2022-05-06,6692
Rye,2022-05-10,11902
Rye,2022-05-13,2003
Rye,2022-05-15,8615
Rye,2022-05-20,7157
Rye,2022-05-26,18270
Rye,2022-05-26,4723
Rye,2022-05-28,25514
Rye,2022-06-02,6596
Rye,2022-06-03,765
Rye,2022-06-05,36462
Rye,2022-06-08,18405
Rye,2022-06-08,7116
Rye,2022-06-12,12306
Rye,2022-06-18,2398
Rye,2022-06-21,21906
Rye,2022-06-28,30658
Rye,2022-07-06,6908
Rye,2022-07-06,30200
Rye,2022-07-11,25040
Rye,2022-07-12,12074
Rye,2022-07-13,20982
Rye,2022-07-13,29360
Rye,2022-07-14,12721
Rye,2022-07-15,244
Rye,2022-07-15,11808
Rye,2022-07-19,2192
Rye,2022-07-20,12754
Rye,2022-07-21,20369
Rye,2022-07-21,11050
Rye,2022-07-23,40013
Rye,2022-07-25,30526
Rye,2022-07-27,402
Rye,2022-07-29,10233
Rye,2022-07-30,913
Rye,2022-08-05,14021
Rye,2022-08-09,14076
Rye,2022-08-12,33253
Rye,2022-08-13,6931
Rye,2022-08-14,16516
Rye,2022-08-14,33098
Rye,2022-08-15,2422
Rye,2022-08-21,2850
Rye,2022-08-22,28433
Rye,2022-08-30,20203
Rye,2022-09-03,9502
Rye,2022-09-15,2970
Rye,2022-09-15,10289
Rye,2022-09-15,27200
Rye,2022-09-18,37811
Rye,2022-09-24,1460
Rye,2022-09-25,18387
Rye,2022-09-25,10351
Rye,2022-09-30,25849
Rye,2022-09-30,3898
Rye,2022-10-02,20828
Rye,2022-10-17,10581
Rye,2022-10-18,12674
Rye,2022-10-19,1683
Rye,2022-10-21,19175
Rye,2022-10-30,37619
Rye,2022-11-05,26165
Rye,2022-11-05,23493
Rye,2022-11-05,6098
Rye,2022-11-08,24375
Rye,2022-11-08,7358
Rye,2022-11-11,29955
Rye,2022-11-15,3126
Rye,2022-11-23,5244
Rye,2022-11-26,11306
Rye,2022-11-29,24988
Rye,2022-12-01,25198
Rye,2022-12-01,17181
Rye,2022-12-06,2909
Rye,2022-12-07,7197
Rye,2022-12-08,33386
Rye,2022-12-11,2501
Rye,2022-12-12,9501
Rye,2022-12-15,3502
Rye,2022-12-21,12840
Rye,2022-12-21,10417
Rye,2022-12-22,928
Rye,2022-12-23,14604
Rye,2022-12-25,29121
Rye,2022-12-25,531
Rye,2022-12-27,1050
Rye,2022-12-29,13799
Rye,2023-01-01,12873
Rye,2023-01-02,1762
Rye,2023-01-13,8924
Rye,2023-01-13,28080
Rye,2023-01-14,8053
Rye,2023-01-15,19195
Rye,2023-01-19,10134
Rye,2023-01-20,6507
Rye,2023-01-27,28984
Rye,2023-02-05,3969
Rye,2023-02-07,2342
Rye,2023-02-10,23101
Rye,2023-02-12,29752
Rye,2023-02-15,30216
Rye,2023-02-19,12868
Rye,2023-02-20,2998
Rye,2023-02-23,6140
Rye,2023-02-27,1510
Rye,2023-02-27,6262
Rye,2023-03-01,12157
Rye,2023-03-02,9873
Rye,2023-03-09,11750
Rye,2023-03-10,24409
Rye,2023-03-10,1232
Rye,2023-03-12,5163
Rye,2023-03-14,3268
Rye,2023-03-14,24890
Rye,2023-03-15,177
Rye,2023-03-16,29985
Rye,2023-03-18,2868
Rye,2023-03-18,548
Rye,2023-03-18,30889
Rye,2023-03-21,11727
Rye,2023-03-23,13103
Rye,2023-03-24,9105
Rye,2023-04-04,6826
Rye,2023-04-07,17036
Rye,2023-04-12,1156
Rye,2023-04-13,14725
Rye,2023-04-15,7242
Rye,2023-04-22,19620
Rye,2023-04-27,39757
Rye,2023-05-01,1023
Rye,2023-05-02,3544
Rye,2023-05-07,171
Rye,2023-05-08,9955
Rye,2023-05-08,6742
Rye,2023-05-09,8736
Rye,2023-05-19,26108
Rye,2023-05-22,24737
Rye,2023-05-27,1860
Rye,2023-05-29,5082
Rye,2023-05-30,21138
Rye,2023-06-01,9068
Rye,2023-06-03,675
Rye,2023-06-03,20243
Rye,2023-06-03,6536
Rye,2023-06-09,877
Rye,2023-06-11,3015
Rye,2023-06-11,2472
Rye,2023-06-13,1212
Rye,2023-06-15,22107
Rye,2023-06-16,18755
Rye,2023-06-16,9953
Rye,2023-06-16,17410
Rye,2023-06-16,7216
Rye,2023-06-17,5994
Rye,2023-06-18,14839
Rye,2023-06-19,6077
Rye,2023-06-20,29744
Rye,2023-06-20,10516
Rye,2023-06-20,16248
Rye,2023-06-20,25664
Rye,2023-06-24,7332
Rye,2023-06-25,28544
Rye,2023-06-25,20331
Rye,2023-06-29,4764
Rye,2023-06-29,77
Rye,2023-07-11,5248
Rye,2023-07-11,16848
Rye,2023-07-18,1414
Rye,2023-07-22,13525
Rye,2023-07-22,745
Rye,2023-07-24,7069
Rye,2023-07-27,1959
Rye,2023-07-29,21805
Rye,2023-07-30,486
Rye,2023-08-04,9715
Rye,2023-08-16,2584
Rye,2023-08-16,598
Rye,2023-08-23,15475
Rye,2023-08-24,947
Rye,2023-09-02,6524
Rye,2023-09-09,21731
Rye,2023-09-15,13488
Rye,2023-09-15,7267
Rye,2023-09-16,40390
Rye,2023-09-17,13184
Rye,2023-09-20,2480
Rye,2023-09-25,6971
Rye,2023-09-25,347
Rye,2023-09-26,16574
Rye,2023-09-28,8841
Rye,2023-10-01,11098
Rye,2023-10-01,10154
Rye,2023-10-09,8948
Rye,2023-10-09,1850
Rye,2023-10-10,26285
Rye,2023-10-14,1894
Rye,2023-10-17,3132
Rye,2023-10-18,15148
Rye,2023-10-20,14058
Rye,2023-10-21,10641
Rye,2023-10-30,479
Rye,2023-11-02,1711
Rye,2023-11-03,22133
Rye,2023-11-08,18122
Rye,2023-11-09,19008
Rye,2023-11-11,21716
Rye,2023-11-16,24956
Rye,2023-11-17,15103
Rye,2023-11-20,4873
Rye,2023-11-20,1196
Rye,2023-11-20,6436
Rye,2023-11-20,16035
Rye,2023-11-22,1981
Rye,2023-11-24,6813
Rye,2023-11-30,3759
Rye,2023-12-02,23070
Rye,2023-12-08,3017
Rye,2023-12-09,3192
Rye,2023-12-11,13008
Rye,2023-12-12,46528
Rye,2023-12-15,27863
Rye,2023-12-17,15208
Rye,2023-12-24,12379
Rye,2023-12-28,20095
Rye,2023-12-31,4807
Rye,2023-12-31,28708
Strawberries,2022-01-02,24488
Strawberries,2022-01-04,1417
Strawberries,2022-01-05,29813
Strawberries,2022-01-07,15941
Strawberries,2022-01-15,25991
Strawberries,2022-01-21,11517
Strawberries,2022-01-22,16078
Strawberries,2022-01-30,5439
Strawberries,2022-02-04,4656
Strawberries,2022-02-11,9273
Strawberries,2022-02-15,23799
Strawberries,2022-02-16,3185
Strawberries,2022-02-16,101
Strawberries,2022-02-17,14586
Strawberries,2022-02-20,11334
Strawberries,2022-02-22,9250
Strawberries,2022-02-23,1831
Strawberries,2022-03-06,33692
Strawberries,2022-03-13,24509
Strawberries,2022-03-15,6566
Strawberries,2022-03-19,440
Strawberries,2022-03-20,42434
Strawberries,2022-03-23,699
Strawberries,2022-03-23,6078
Strawberries,2022-03-26,13534
Strawberries,2022-03-29,10445
Strawberries,2022-04-04,40488
Strawberries,2022-04-05,3676
Strawberries,2022-04-05,408
Strawberries,2022-04-07,9167
Strawberries,2022-04-09,4998
Strawberries,2022-04-10,3872
Strawberries,2022-04-17,398
Strawberries,2022-04-23,34284
Strawberries,2022-04-29,1071
Strawberries,2022-04-30,27228
Strawberries,2022-05-01,32702
Strawberries,2022-05-03,26307
Strawberries,2022-05-09,2933
Strawberries,2022-05-16,21319
Strawberries,2022-05-21,1726
Strawberries,2022-05-24,23985
Strawberries,2022-05-26,245
Strawberries,2022-05-29,2879
Strawberries,2022-06-01,7404
Strawberries,2022-06-02,10439
Strawberries,2022-06-07,10444
Strawberries,2022-06-12,2458
Strawberries,2022-06-21,8271
Strawberries,2022-06-21,4286
Strawberries,2022-06-21,4529
